@id,@lon,@lat,name
2420726167,21.4156192,42.0033857,
2420726168,21.4151708,42.0030162,
2442383380,21.4474314,42.0143799,
2442383460,21.4471639,42.0139977,
2445574521,21.4473799,41.9862074,
2445574522,21.4475013,41.9861520,
2445574523,21.4471865,41.9857709,
2445574524,21.4470651,41.9858263,
2445574525,21.4469500,41.9863194,
2445574526,21.4471571,41.9862255,
2445574527,21.4468486,41.9858496,
2445574528,21.4466415,41.9859435,
2445574529,21.4466549,41.9865810,
2445574530,21.4468884,41.9864761,
2445574531,21.4465134,41.9860149,
2445574532,21.4462797,41.9861198,
2445583012,21.4444992,41.9875624,
2445583013,21.4446826,41.9874778,
2445583014,21.4443474,41.9870760,
2445583015,21.4441639,41.9871606,
2445583016,21.4448488,41.9873962,
2445583017,21.4450424,41.9873072,
2445583018,21.4447107,41.9869083,
2445583019,21.4445171,41.9869973,
2445583021,21.4452240,41.9872057,
2445583023,21.4453811,41.9871342,
2445583025,21.4450737,41.9867612,
2445583028,21.4449167,41.9868327,
2445583030,21.4441432,41.9877346,
2445583032,21.4443255,41.9876504,
2445583034,21.4439790,41.9872358,
2445583036,21.4437966,41.9873201,
2445621590,21.4465442,41.9892968,
2445621591,21.4467640,41.9891817,
2445621592,21.4467156,41.9891306,
2445621593,21.4464958,41.9892457,
2445648863,21.4493940,41.9888198,
2445648865,21.4492710,41.9887085,
2445648867,21.4503619,41.9880902,
2445648869,21.4504692,41.9881939,
2445648870,21.4485768,41.9893640,
2445648872,21.4491568,41.9890010,
2445648873,21.4489955,41.9888586,
2445648874,21.4484155,41.9892216,
2458479602,21.4321446,41.9869346,
2458479606,21.4324586,41.9869893,
2458479607,21.4326114,41.9866128,
2458479612,21.4322849,41.9866093,
2458479614,21.4323299,41.9865274,
2458479619,21.4321662,41.9867711,
2458479627,21.4321115,41.9868946,
2458479629,21.4321774,41.9867745,
2458479633,21.4433089,41.9930502,
2458479640,21.4323439,41.9869950,
2458479641,21.4369957,41.9866920,
2458479644,21.4407874,41.9943648,
2458479647,21.4325323,41.9867828,
2458479648,21.4324112,41.9866959,
2458479651,21.4410264,41.9942651,
2458479652,21.4372745,41.9865049,
2458479653,21.4328632,41.9867738,
2458479656,21.4323629,41.9869603,
2458479659,21.4321587,41.9869089,
2458479662,21.4430229,41.9930358,
2458479663,21.4444800,41.9985386,
2458486825,21.4227909,41.9986400,
2458486828,21.4231666,41.9987104,
2458486832,21.4048787,42.0018594,
2458486833,21.4070881,42.0014445,
2458486834,21.4044363,42.0018085,
2458486835,21.4071136,42.0015559,
2458486838,21.4099015,42.0010495,
2458486840,21.4099302,42.0011686,
2458486841,21.4011813,42.0022380,
2458486842,21.4175222,41.9998447,
2458486844,21.4194208,41.9994559,
2458486845,21.4193679,41.9993334,
2458486848,21.4015336,42.0023140,
2458486849,21.4215298,41.9989040,
2458486851,21.4215811,41.9990232,
2471248185,21.4288459,41.9950883,Fibula
2471248187,21.4289853,41.9951879,
2472016892,21.4322421,41.9944587,
2472016893,21.4323193,41.9943429,
2472016894,21.4326086,41.9944495,
2472016895,21.4325314,41.9945653,
2472154321,21.4343486,41.9968185,Државен архив на Северна Македонија
2472329019,21.4236545,42.0008798,
2472329020,21.4239491,42.0007586,
2472329021,21.4249097,42.0013230,
2472329022,21.4245506,42.0011827,
2472329023,21.4241442,42.0015449,
2472329024,21.4236173,42.0018137,
2472329025,21.4228609,42.0015388,
2472329026,21.4237551,42.0017532,
2472329027,21.4244813,42.0014469,
2472329028,21.4242807,42.0011799,
2472329029,21.4239650,42.0017482,
2472329030,21.4238455,42.0018055,
2472329031,21.4238224,42.0015691,
2472329032,21.4230140,42.0017275,
2472329033,21.4231107,42.0018370,
2472329034,21.4236164,42.0010261,
2472329035,21.4241109,42.0006742,
2472329036,21.4242749,42.0007115,
2472329037,21.4251596,42.0012079,
2472329038,21.4240971,42.0006721,
2472329040,21.4233777,42.0014149,
2472329041,21.4242083,42.0006301,
2472329042,21.4241100,42.0015441,
2472329043,21.4232374,42.0017752,
2472329044,21.4241775,42.0007555,
2472329045,21.4240429,42.0015724,
2472329046,21.4235314,42.0017331,
2472329047,21.4229703,42.0014879,
2472329048,21.4232219,42.0017772,
2472329049,21.4247246,42.0011578,
2472329050,21.4240184,42.0013428,
2472329051,21.4233215,42.0016537,
2472329052,21.4236645,42.0012857,
2472329053,21.4244836,42.0010947,
2472329054,21.4243477,42.0012680,
2472329055,21.4234414,42.0018350,
2472329056,21.4241113,42.0014259,
2472329057,21.4240619,42.0017051,
2472329058,21.4241111,42.0013046,
2472329059,21.4250789,42.0011111,
2472329060,21.4248286,42.0012270,
2472329061,21.4231176,42.0016628,
2472329062,21.4235171,42.0009172,
2472329064,21.4234235,42.0017809,
2472329066,21.4236611,42.0018972,
2472329067,21.4231355,42.0016723,
2472329068,21.4245511,42.0013342,
2472329069,21.4242300,42.0012508,
2472329070,21.4235514,42.0019535,
2472329071,21.4240212,42.0008435,
2472329072,21.4239540,42.0007393,
2472329073,21.4244114,42.0013719,
2472329074,21.4236005,42.0012025,
2472329075,21.4238245,42.0018404,
2472329076,21.4236198,42.0008655,
2472329077,21.4242456,42.0012642,
2472329078,21.4233331,42.0018834,
2472329080,21.4236005,42.0015211,
2472329081,21.4236778,42.0016272,
2472329082,21.4245993,42.0013964,
2472329083,21.4236876,42.0017677,
2472329085,21.4241594,42.0011648,
2472329087,21.4242255,42.0016391,
2472329088,21.4230082,42.0017137,
2472329090,21.4237335,42.0017033,
2472329091,21.4241879,42.0013990,
2472329092,21.4236616,42.0017374,
2472329093,21.4245904,42.0012265,
2472329094,21.4238553,42.0014264,
2472329096,21.4244416,42.0012425,
2472329097,21.4236652,42.0016238,
2472329098,21.4241729,42.0007611,
2472329099,21.4240661,42.0016028,
2472329100,21.4237191,42.0009744,
2472329101,21.4245090,42.0013307,
2472329102,21.4233935,42.0012838,
2472329103,21.4238425,42.0016072,
2472329104,21.4243827,42.0014313,
2472329105,21.4234813,42.0012532,
2472329106,21.4236867,42.0019010,
2472329107,21.4231004,42.0018325,
2472329108,21.4241242,42.0013153,
2472329109,21.4239538,42.0012562,
2472329110,21.4237809,42.0013274,
2472329111,21.4238075,42.0016943,
2472329112,21.4244640,42.0015255,
2472329113,21.4237662,42.0017142,
2472329114,21.4247003,42.0013451,
2472329115,21.4240406,42.0012186,
2472329116,21.4243094,42.0013480,
2472329117,21.4240039,42.0016290,
2472329118,21.4233027,42.0013262,
2472329119,21.4243440,42.0012837,
2472329120,21.4234686,42.0013725,
2472329121,21.4235454,42.0013363,
2472329122,21.4241913,42.0016506,
2472329123,21.4240298,42.0008284,
2472329124,21.4238455,42.0014140,
2472329125,21.4235270,42.0016894,
2472329126,21.4235511,42.0017787,
2472329127,21.4234294,42.0016060,
2472329128,21.4239137,42.0015060,
2472329129,21.4237644,42.0016447,
2472329130,21.4236213,42.0017992,
2472329131,21.4244331,42.0013847,
2472329132,21.4248345,42.0012763,
2472329133,21.4237452,42.0014630,
2472329134,21.4240529,42.0013463,
2472332550,21.4330638,41.9855468,Go Get Burger
2477093016,21.4147908,41.9971064,
2477093017,21.4137131,41.9951117,
2477093018,21.4143646,41.9951035,
2497014030,21.4205503,41.9854657,
2497014032,21.4187547,41.9896540,
2497014033,21.4184430,41.9912529,
2497014034,21.4181741,41.9913073,
2497014035,21.4198797,41.9848556,
2497014036,21.4206120,41.9847686,
2497014037,21.4187810,41.9899201,
2497014038,21.4213336,41.9860779,
2497014039,21.4191507,41.9910920,
2497014041,21.4186446,41.9898690,
2497014042,21.4214187,41.9856109,
2497014043,21.4215833,41.9856374,
2497014044,21.4186600,41.9899355,
2497014045,21.4187656,41.9898536,
2497014046,21.4197871,41.9851768,
2497014047,21.4177077,41.9913669,
2497022166,21.4166435,41.9886927,
2497022167,21.4177999,41.9907471,
2497022168,21.4164963,41.9889000,
2497022169,21.4166903,41.9880633,
2497022170,21.4152320,41.9904902,
2497022171,21.4161164,41.9903483,
2497022172,21.4181302,41.9887775,
2497022173,21.4149902,41.9898298,
2497022174,21.4182900,41.9887038,
2497022175,21.4166420,41.9881055,
2497022176,21.4165982,41.9878294,
2497022177,21.4163888,41.9884535,
2497022179,21.4166105,41.9882594,
2497022180,21.4151852,41.9901971,
2497022181,21.4164927,41.9883371,
2497022182,21.4166360,41.9881501,
2497022183,21.4151590,41.9900405,
2497022184,21.4166446,41.9882214,
2497031139,21.4249734,41.9852365,
2497031143,21.4209741,41.9853183,
2497031147,21.4235622,41.9866579,
2497031149,21.4195288,41.9847734,
2497031151,21.4206163,41.9846814,
2497031153,21.4187690,41.9840866,
2497031154,21.4209110,41.9855113,
2497031158,21.4247068,41.9854655,
2497031160,21.4196946,41.9847819,
2497031162,21.4210760,41.9850272,
2500120263,21.4313817,41.9918192,Hidro set
2500120269,21.3949901,42.0036830,AIRCON
2500120279,21.4371810,41.9915154,
2500120281,21.4371941,41.9914992,
2500120283,21.4370937,41.9914546,
2500120285,21.4371321,41.9914068,
2500120287,21.4371558,41.9914174,
2500120289,21.4371700,41.9913997,
2500120290,21.4373372,41.9914739,
2500120292,21.4373214,41.9914936,
2500120294,21.4373643,41.9915126,
2500120296,21.4372258,41.9915089,
2500120301,21.4373144,41.9915747,
2500120304,21.4372519,41.9912755,
2500120305,21.4370941,41.9911832,
2500120307,21.4372795,41.9910080,
2500120309,21.4374374,41.9911002,
2500120311,21.4370969,41.9898642,
2502756399,21.4190490,41.9946242,
2520041261,21.4462193,41.9904845,
2520984625,21.4256859,41.9975945,
2520984629,21.4263503,41.9976152,Стопанска Банка
2520984632,21.4261865,41.9976216,
2520984634,21.4255572,41.9975876,
2520984636,21.4256407,41.9974119,
2520984638,21.4264603,41.9976067,
2520984640,21.4254753,41.9974312,
2520984642,21.4265279,41.9974150,
2520984644,21.4256904,41.9975995,
2520984646,21.4257195,41.9974877,
2520984648,21.4256723,41.9977642,
2520984650,21.4259194,41.9993708,
2520984654,21.4260241,41.9977119,
2520984656,21.4254600,41.9974977,
2520984658,21.4256996,41.9976610,
2520984660,21.4256573,41.9976645,
2520984662,21.4256561,41.9976760,
2520984664,21.4263045,41.9974321,
2520984666,21.4260711,41.9975140,
2520984668,21.4257193,41.9977603,
2520984670,21.4254886,41.9974944,
2520984672,21.4259518,41.9977619,
2520984674,21.4262531,41.9974968,
2520984676,21.4262718,41.9974980,
2520984678,21.4254808,41.9975965,
2520984679,21.4255777,41.9976851,
2520984681,21.4260077,41.9976162,
2520984683,21.4256582,41.9974949,
2520984685,21.4256955,41.9976400,
2520984687,21.4262888,41.9976199,
2520984689,21.4264525,41.9975505,
2520984691,21.4259453,41.9977179,
2520984692,21.4259555,41.9975765,
2520984695,21.4263132,41.9974949,
2520984697,21.4260798,41.9975647,
2520984699,21.4257223,41.9977809,
2520984704,21.4257407,41.9975882,
2520984706,21.4265458,41.9975433,
2520984708,21.4262731,41.9976135,
2520984710,21.4256497,41.9976454,
2520984712,21.4261992,41.9976954,
2520984714,21.4259630,41.9976205,
2530491518,21.4076463,41.9939441,
2530491520,21.4078292,41.9940795,
2530491522,21.4078634,41.9939897,
2530671052,21.4079485,41.9935116,
2530671054,21.4074181,41.9938055,
2530671056,21.4076577,41.9941986,
2530671059,21.4073460,41.9942378,
2530671061,21.4080893,41.9936197,
2530671063,21.4079258,41.9939863,
2530671065,21.4077212,41.9943037,
2530671067,21.4071469,41.9940116,
2530671069,21.4079781,41.9938421,
2530671071,21.4077118,41.9943351,
2530671073,21.4078334,41.9941828,
2530671074,21.4074404,41.9936991,
2530671077,21.4073040,41.9937923,
2530671080,21.4078223,41.9936228,
2530671083,21.4078656,41.9938486,
2530671086,21.4076598,41.9943603,
2530671089,21.4037085,41.9914878,
2530671094,21.4077498,41.9938277,
2530671097,21.4079765,41.9937527,
2530671100,21.4071840,41.9941554,
2530671103,21.4073264,41.9936859,
2530671106,21.4078989,41.9937402,
2530671109,21.4074534,41.9941678,
2530671112,21.4069720,41.9933019,
2530671115,21.4080058,41.9936523,
2530671118,21.4076711,41.9934495,
2530671121,21.4061784,41.9932906,
2530671124,21.4075569,41.9934368,
2530671127,21.4072751,41.9939934,
2530671128,21.4075338,41.9935510,
2530671130,21.4076363,41.9944610,
2530671132,21.4076359,41.9941439,
2530671134,21.4077892,41.9938081,
2530671136,21.4078578,41.9938726,
2530671138,21.4079058,41.9937164,
2530671141,21.4080034,41.9937644,
2530671144,21.4076307,41.9942888,
2530671147,21.4037689,41.9915229,
2530671150,21.4076627,41.9940686,
2530671153,21.4078602,41.9941074,
2530671155,21.4079572,41.9938906,
2530671158,21.4074542,41.9944375,
2530671161,21.4081151,41.9935422,
2530671164,21.4077106,41.9939474,
2530671167,21.4078162,41.9943524,
2530671170,21.4038285,41.9915593,
2530671172,21.4073122,41.9941371,
2530671175,21.4079227,41.9935891,
2530671178,21.4076481,41.9935638,
2530671181,21.4074777,41.9943368,
2530671184,21.4078000,41.9936994,
2530671187,21.4064987,41.9932783,
2530671190,21.4078145,41.9937304,
2530671192,21.4078525,41.9942307,
2546796985,21.4372839,41.9860410,
2552034314,21.4464334,42.0028739,
2552034315,21.4461814,42.0030219,
2552034316,21.4459950,42.0030531,
2552399727,21.4516174,41.9880711,
2552399738,21.4418229,41.9948983,
2552399745,21.4409075,41.9943639,
2552399749,21.4525277,41.9880801,
2552399764,21.4519884,41.9880237,
2552399771,21.4411526,41.9942567,
2552399772,21.4410168,41.9943661,
2552399774,21.4404510,41.9935124,
2552399775,21.4405621,41.9936619,
2552399777,21.4422092,41.9949900,
2552431366,21.4363132,41.9858727,
2552431369,21.4365909,41.9853103,
2552431371,21.4374869,41.9855633,
2552443076,21.4391604,41.9836372,
2552443079,21.4390466,41.9836283,
2552845086,21.4256305,42.0013737,
2552845088,21.4262929,42.0014231,
2552845090,21.4264413,42.0011608,
2552845094,21.4261673,42.0012784,
2552845096,21.4276673,42.0014967,
2552845098,21.4267370,42.0010286,
2552845100,21.4270055,42.0012436,
2552845101,21.4260542,42.0012208,
2552845103,21.4277571,42.0015908,
2552845105,21.4275171,42.0013440,
2552845107,21.4277734,42.0014220,
2552845108,21.4269180,42.0015176,
2552845110,21.4275555,42.0016637,
2552845112,21.4265632,42.0011029,
2552845114,21.4279140,42.0015376,
2552845116,21.4270946,42.0014403,
2552845117,21.4268316,42.0014237,
2552845119,21.4279369,42.0013541,
2552845121,21.4269693,42.0015302,
2552845122,21.4266275,42.0011778,
2552845124,21.4259886,42.0013528,
2552845126,21.4266843,42.0009670,
2552845127,21.4271818,42.0017775,
2552845129,21.4280473,42.0014632,
2552845131,21.4262544,42.0015763,
2552845132,21.4272168,42.0015683,
2552845134,21.4277654,42.0015466,
2552845136,21.4273237,42.0019326,
2552845138,21.4276480,42.0016483,
2552845139,21.4270617,42.0013162,
2552845141,21.4259191,42.0013815,
2552845143,21.4261793,42.0016032,
2552845144,21.4270049,42.0013399,
2552845146,21.4275267,42.0018216,
2552845148,21.4276969,42.0013181,
2552845149,21.4269998,42.0010276,
2552845151,21.4271044,42.0014645,
2552845153,21.4266485,42.0013963,
2552845154,21.4276866,42.0014738,
2552845156,21.4259656,42.0015845,
2552845158,21.4278037,42.0014285,
2552845160,21.4261333,42.0011661,
2552845161,21.4268714,42.0016700,
2552845162,21.4269114,42.0009192,
2552845163,21.4270409,42.0018457,
2552845164,21.4271292,42.0011853,
2552845166,21.4261680,42.0014831,
2552845168,21.4267498,42.0010442,
2552845170,21.4270334,42.0016929,
2552845171,21.4278447,42.0013031,
2552845173,21.4265390,42.0012693,
2552845175,21.4271033,42.0016879,
2552845177,21.4265826,42.0010150,
2552845179,21.4260729,42.0014658,
2552845180,21.4274070,42.0012848,
2552845182,21.4278521,42.0014947,
2552845184,21.4271816,42.0015522,
2552845185,21.4267997,42.0015777,
2552845187,21.4276466,42.0017569,
2552845189,21.4267019,42.0011917,
2552845191,21.4270747,42.0019006,
2552845193,21.4266404,42.0010959,
2552845196,21.4267132,42.0014838,
2552845198,21.4268809,42.0010812,
2552845200,21.4268647,42.0014090,
2552845201,21.4271464,42.0014120,
2552845203,21.4277645,42.0013659,
2552845205,21.4258709,42.0016330,
2552845207,21.4269544,42.0015094,
2552845208,21.4274356,42.0017285,
2552845212,21.4263372,42.0015367,
2552845214,21.4260423,42.0013383,
2552845216,21.4274716,42.0018623,
2552845218,21.4269217,42.0011453,
2552845219,21.4266953,42.0011600,
2552845221,21.4269819,42.0016243,
2552845223,21.4273016,42.0019505,
2552845225,21.4260470,42.0015902,
2552845227,21.4266353,42.0010767,
2552845228,21.4275062,42.0014968,
2552845230,21.4275582,42.0015542,
2552845232,21.4261862,42.0014977,
2552845234,21.4271959,42.0018378,
2552845236,21.4268047,42.0011083,
2552845237,21.4259879,42.0015730,
2552845239,21.4274193,42.0013866,
2552845241,21.4265056,42.0012357,
2552845243,21.4270817,42.0016346,
2552845244,21.4270464,42.0016179,
2552845246,21.4260033,42.0014944,
2552845248,21.4271803,42.0020133,
2552845249,21.4269624,42.0017561,
2552845251,21.4273816,42.0017577,
2552845253,21.4273223,42.0011890,
2552845255,21.4272338,42.0018280,
2552845257,21.4272934,42.0016545,
2552845258,21.4271583,42.0017208,
2552845260,21.4269228,42.0017387,
2552845262,21.4260987,42.0015163,
2552845264,21.4260991,42.0012733,
2552845266,21.4268114,42.0013188,
2552845267,21.4270454,42.0010870,
2552845269,21.4261888,42.0012309,
2552845271,21.4277772,42.0012554,
2552845273,21.4276039,42.0014543,
2552845275,21.4267925,42.0009728,
2552845276,21.4262844,42.0014507,
2552935912,21.4191413,41.9845871,
2552935918,21.4189280,41.9847827,
2552935919,21.4181086,41.9865272,
2552935920,21.4183343,41.9862305,
2552935925,21.4186417,41.9852320,
2552935926,21.4178356,41.9866576,
2552935927,21.4185389,41.9854598,
2552935928,21.4182057,41.9847295,
2552935929,21.4191717,41.9844980,
2552935930,21.4179592,41.9866599,
2552935931,21.4187796,41.9854153,
2552935932,21.4186620,41.9856974,
2552935933,21.4181805,41.9862507,
2552935935,21.4186872,41.9855397,
2552935936,21.4184076,41.9855412,
2552935937,21.4188081,41.9852476,
2552935938,21.4192943,41.9845091,
2552935939,21.4179810,41.9864922,
2552935940,21.4189317,41.9852077,
2552935941,21.4182279,41.9857554,
2552935942,21.4188256,41.9843533,
2552935943,21.4189822,41.9845871,
2552935948,21.4189823,41.9847033,
2552935949,21.4182101,41.9852654,
2552935950,21.4179556,41.9867663,
2552935953,21.4186743,41.9855538,
2552935954,21.4181700,41.9864039,
2552935955,21.4182409,41.9860728,
2552935956,21.4183470,41.9860777,
2552935957,21.4191229,41.9848912,
2552935959,21.4191294,41.9847898,
2552935960,21.4180032,41.9852325,
2552935961,21.4183384,41.9848978,
2552935962,21.4178320,41.9867640,
2552935965,21.4182425,41.9851529,
2552935967,21.4181136,41.9862182,
2552935968,21.4184220,41.9859246,
2552935971,21.4180424,41.9863688,
2552935972,21.4187438,41.9850808,
2552935973,21.4181582,41.9848622,
2552935974,21.4195583,41.9838320,
2552935975,21.4184399,41.9857689,
2552935976,21.4194298,41.9838359,
2552935977,21.4181244,41.9860878,
2552935979,21.4182392,41.9860931,
2552935981,21.4182720,41.9862276,
2552935982,21.4186920,41.9854652,
2552935984,21.4183859,41.9847651,
2552935985,21.4191548,41.9846012,
2552935986,21.4189215,41.9848841,
2552935988,21.4192277,41.9838288,
2552935991,21.4183953,41.9856848,
2552935992,21.4192773,41.9846123,
2552935993,21.4188126,41.9845789,
2552935994,21.4180356,41.9851200,
2552935995,21.4186132,41.9853997,
2552935997,21.4193345,41.9838342,
2552935998,21.4185341,41.9855343,
2552935999,21.4191414,41.9847032,
2552936000,21.4182697,41.9862548,
2552936001,21.4189434,41.9850920,
2552936003,21.4182100,41.9859111,
2552936004,21.4187322,41.9851966,
2552936005,21.4181829,41.9862214,
2552987852,21.4175992,41.9848760,
2554137484,21.4393589,41.9833993,
2567616568,21.4501673,41.9892127,
2567616569,21.4508104,41.9887991,
2567616570,21.4510791,41.9890299,
2567616571,21.4504360,41.9894436,
2567620931,21.4515496,41.9883242,
2567620932,21.4516024,41.9883697,
2567620933,21.4518381,41.9882184,
2567620934,21.4519752,41.9883364,
2567620935,21.4520848,41.9882661,
2567620937,21.4522128,41.9883763,
2567620938,21.4520350,41.9884904,
2567620939,21.4519579,41.9884241,
2567620940,21.4518531,41.9884913,
2567620941,21.4518089,41.9884532,
2567620942,21.4516430,41.9885597,
2567620943,21.4517339,41.9886380,
2567620944,21.4512692,41.9889363,
2567620945,21.4511920,41.9888698,
2567620946,21.4510207,41.9889798,
2567622568,21.4485296,41.9917633,
2567622569,21.4482394,41.9914792,
2567622570,21.4484694,41.9913424,
2567622571,21.4487632,41.9916291,
2572905829,21.4175667,42.0044690,
2572905834,21.4170697,42.0045883,
2572905837,21.4165833,42.0047654,
2572905840,21.4188016,42.0038712,
2572905846,21.4172982,42.0044816,
2573475292,21.4166898,42.0047665,
2581728852,21.4398030,41.9925572,
2592564185,21.4508378,42.0029601,
2592564186,21.4499653,42.0011972,
2592564187,21.4500925,42.0040226,
2592564188,21.4521468,42.0029892,
2592564189,21.4514188,42.0027178,
2592564190,21.4512477,42.0027135,
2592564191,21.4515944,42.0027449,
2592564192,21.4532893,42.0031315,
2592564194,21.4502477,42.0037613,
2592564195,21.4519089,42.0028888,
2592564197,21.4503378,42.0036274,
2592564198,21.4528192,42.0031196,
2592564199,21.4531554,42.0031565,
2592564200,21.4498186,42.0043037,
2592564201,21.4496003,42.0035348,
2592564202,21.4505588,42.0032989,
2592564203,21.4510309,42.0027926,
2592728239,21.4364455,41.9864981,
2593810074,21.4119706,41.9948356,Такси Сонце
2593819789,21.4132725,42.0006909,
2601311898,21.4111647,42.0054765,
2601311902,21.4113482,42.0053140,
2601311904,21.4113803,42.0054480,
2601311906,21.4111327,42.0053425,
2601311907,21.4114496,42.0054370,
2601311909,21.4114181,42.0053134,
2601311910,21.4114731,42.0053056,
2601311913,21.4114664,42.0052793,
2601311914,21.4116750,42.0052499,
2601311916,21.4117151,42.0054066,
2601311918,21.4116021,42.0054225,
2601311920,21.4115924,42.0053844,
2601311921,21.4115637,42.0053885,
2601311924,21.4115717,42.0054198,
2601311926,21.4117341,42.0053897,
2601311927,21.4116969,42.0052412,
2601311929,21.4118490,42.0052202,
2601311931,21.4118531,42.0052368,
2601311932,21.4119412,42.0052247,
2601311935,21.4119663,42.0053252,
2601311937,21.4118789,42.0053373,
2601311938,21.4118868,42.0053686,
2601311940,21.4120411,42.0052037,
2601311942,21.4121981,42.0051864,
2601311943,21.4122029,42.0052106,
2601311946,21.4122628,42.0052040,
2601311948,21.4122862,42.0053209,
2601311949,21.4120694,42.0053449,
2601311953,21.4068664,42.0062876,
2601311956,21.4067983,42.0060250,
2601311957,21.4064288,42.0060780,
2601311959,21.4063831,42.0059019,
2601311960,21.4069766,42.0058169,
2601311961,21.4070904,42.0062555,
2601311963,21.4115053,42.0049251,
2601311964,21.4114765,42.0048083,
2601311965,21.4118890,42.0047521,
2601311966,21.4119178,42.0048690,
2601311971,21.4085492,42.0041455,
2601311976,21.4085642,42.0042138,
2601311977,21.4079208,42.0032403,Pezogo
2601311980,21.4078707,42.0032478,Betty
2601311982,21.4117962,42.0052574,Digit Company
2601313858,21.4078112,42.0026086,
2601313859,21.4074836,42.0025729,
2614078743,21.4090163,41.9964544,СиТ Македонија
2614080211,21.4090160,41.9966620,Македонска Пошта
2614082519,21.4091455,41.9966590,
2614082520,21.4088901,41.9966973,
2614082521,21.4088252,41.9964586,
2614082522,21.4090807,41.9964203,
2624754320,21.4396135,42.0053303,
2624754321,21.4387449,42.0067236,
2624754322,21.4397723,42.0058292,
2624754323,21.4397830,42.0029064,
2624754324,21.4401382,42.0036207,
2624754326,21.4403979,42.0042017,
2624754327,21.4387156,42.0068840,
2624754328,21.4397571,42.0053802,
2624754329,21.4394370,42.0059857,
2624754330,21.4400457,42.0060549,
2624754331,21.4402415,42.0058463,
2624754332,21.4396950,42.0062524,
2624754333,21.4398070,42.0058670,
2624754334,21.4403782,42.0039300,
2624754335,21.4388140,42.0066244,
2624754336,21.4404922,42.0039885,
2624754337,21.4397121,42.0059449,
2624754338,21.4404338,42.0041304,
2624754339,21.4403845,42.0042926,
2624754340,21.4397215,42.0052717,
2624754341,21.4391198,42.0064630,
2624754342,21.4403227,42.0038718,
2624754343,21.4394866,42.0054305,
2625657385,21.4415914,42.0057345,
2625657388,21.4420184,42.0061817,
2625657390,21.4404422,42.0044247,
2625657391,21.4413577,42.0052128,
2625657392,21.4408631,42.0054857,
2625657393,21.4419056,42.0061993,
2651660025,21.4413127,41.9931873,Vero Centar Веро Центар
2663041087,21.4401921,41.9862982,
2663041088,21.4402128,41.9864498,
2695392360,21.4343506,41.9954474,Casa Cubana
2695392370,21.4322415,41.9951965,Сектор909
2700352042,21.4244980,42.0076581,
2700352050,21.4269284,42.0067417,
2700352052,21.4273892,42.0063827,
2700352055,21.4279188,42.0057016,
2700352057,21.4281717,42.0051469,
2700352059,21.4282428,42.0042560,
2700352061,21.4286340,42.0020369,
2710722606,21.4177676,42.0009276,Канадски Конзулат
2712437288,21.4439143,42.0022912,
2712437291,21.4439194,42.0023431,
2712437292,21.4438733,42.0025153,
2712437293,21.4439486,42.0026281,
2712437294,21.4425168,42.0025971,
2712437295,21.4425982,42.0026410,
2712437296,21.4427323,42.0027264,
2712437297,21.4428388,42.0027707,
2712437298,21.4429665,42.0028245,
2712437299,21.4432092,42.0029606,
2712437300,21.4427898,42.0028467,
2712437301,21.4427808,42.0029680,
2712437302,21.4427344,42.0031061,
2712437303,21.4427025,42.0031599,
2712437304,21.4426685,42.0031947,
2712437305,21.4426336,42.0032185,
2717052812,21.4223505,42.0023481,
2717052818,21.4222808,42.0022684,
2717099200,21.4222231,42.0023035,
2717099201,21.4221075,42.0024798,
2717099202,21.4222981,42.0023762,
2717099203,21.4220295,42.0024104,
2717120860,21.4123142,42.0012080,
2717120862,21.4121172,42.0012350,
2717120863,21.4120823,42.0010981,
2717120864,21.4118873,42.0011258,
2717120865,21.4128721,42.0011222,
2717120866,21.4128350,42.0009833,
2717120867,21.4119138,42.0012291,
2717120868,21.4122904,42.0011122,
2717120869,21.4125505,42.0010253,
2717120870,21.4120934,42.0011392,
2717120871,21.4125685,42.0010925,
2719720736,21.4124502,42.0023174,
2719720737,21.4124675,42.0023448,
2719720738,21.4123769,42.0024979,
2719720739,21.4123570,42.0023499,
2728786677,21.4386281,42.0018354,
2750988711,21.4221861,41.9982837,
2750988716,21.4224030,41.9983475,
2773420600,21.4243497,42.0123985,
2773420602,21.4249242,42.0123089,
2773420604,21.4233184,42.0097964,
2773420606,21.4233184,42.0097326,
2773420608,21.4164848,42.0139303,
2773420610,21.4159155,42.0137344,
2773420612,21.4149714,42.0141170,
2773420614,21.4152288,42.0138300,
2773420616,21.4157009,42.0137982,
2773420618,21.4197993,42.0124111,
2773420619,21.4202070,42.0120444,
2773420620,21.4229751,42.0100515,
2776978359,21.4287554,41.9955512,
2776978373,21.4282063,41.9956474,
2796246803,21.4261779,41.9990109,
2796246804,21.4263503,41.9989292,
2796246805,21.4261353,41.9990311,
2796738144,21.4389902,41.9939766,
2796738145,21.4401573,41.9939824,
2796738146,21.4388535,41.9936686,
2796738147,21.4392076,41.9935638,
2796738148,21.4400350,41.9935695,
2796738149,21.4391043,41.9943240,
2796738150,21.4394368,41.9937584,
2796738151,21.4388600,41.9931584,
2796738152,21.4392917,41.9943266,
2796738153,21.4387303,41.9934063,
2796738154,21.4386190,41.9931501,
2796738155,21.4390656,41.9941778,
2796738156,21.4384447,41.9928640,
2796738157,21.4377243,41.9924427,
2796738158,21.4399409,41.9933247,
2814545377,21.4308204,41.9955477,Bocata
